my name is aa:bb:cc:dd:ee:ff\nmy other thing	0	1	name	1	user	name	aa:bb:cc:dd:ee:ff	10	16
my name is 2026-06-13\nmy other thing	0	1	name	1	user	name	2026-06-13	10	16
my name is fe80::1\nmy other thing	0	1	name	1	user	name	fe80::1	10	15
my name is a thing with spaces\nmy other thing	0	1	name	1	user	name	a thing with spaces	10	99
my name is \nmy other thing	0	1	name	0
my favorite color is theo@example.com\nmy other thing	0	1	favorite color	1	user	favorite_color	theo@example.com	10	16
my favorite color is 192.168.1.254\nmy other thing	0	1	favorite color	1	user	favorite_color	192.168.1.254	10	15
my favorite color is Theo\nmy other thing	0	1	favorite color	1	user	favorite_color	Theo	10	99
my favorite color is aa:bb:cc:dd:ee:ff\nmy other thing	0	1	favorite color	1	user	favorite_color	aa:bb:cc:dd:ee:ff	10	16
my favorite color is 2026-06-13\nmy other thing	0	1	favorite color	1	user	favorite_color	2026-06-13	10	16
my favorite color is fe80::1\nmy other thing	0	1	favorite color	1	user	favorite_color	fe80::1	10	15
my favorite color is a thing with spaces\nmy other thing	0	1	favorite color	1	user	favorite_color	a thing with spaces	10	99
my favorite color is \nmy other thing	0	1	favorite color	0
my HTTPServer is theo@example.com\nmy other thing	0	1	HTTPServer	1	user	httpserver	theo@example.com	10	16
my HTTPServer is 192.168.1.254\nmy other thing	0	1	HTTPServer	1	user	httpserver	192.168.1.254	10	15
my HTTPServer is Theo\nmy other thing	0	1	HTTPServer	1	user	httpserver	Theo	10	99
my HTTPServer is aa:bb:cc:dd:ee:ff\nmy other thing	0	1	HTTPServer	1	user	httpserver	aa:bb:cc:dd:ee:ff	10	16
my HTTPServer is 2026-06-13\nmy other thing	0	1	HTTPServer	1	user	httpserver	2026-06-13	10	16
my HTTPServer is fe80::1\nmy other thing	0	1	HTTPServer	1	user	httpserver	fe80::1	10	15
my HTTPServer is a thing with spaces\nmy other thing	0	1	HTTPServer	1	user	httpserver	a thing with spaces	10	99
my HTTPServer is \nmy other thing	0	1	HTTPServer	0
my work-phone is theo@example.com\nmy other thing	0	1	work-phone	1	user	work_phone	theo@example.com	10	16
my work-phone is 192.168.1.254\nmy other thing	0	1	work-phone	1	user	work_phone	192.168.1.254	10	15
my work-phone is Theo\nmy other thing	0	1	work-phone	1	user	work_phone	Theo	10	99
my work-phone is aa:bb:cc:dd:ee:ff\nmy other thing	0	1	work-phone	1	user	work_phone	aa:bb:cc:dd:ee:ff	10	16
my work-phone is 2026-06-13\nmy other thing	0	1	work-phone	1	user	work_phone	2026-06-13	10	16
my work-phone is fe80::1\nmy other thing	0	1	work-phone	1	user	work_phone	fe80::1	10	15
my work-phone is a thing with spaces\nmy other thing	0	1	work-phone	1	user	work_phone	a thing with spaces	10	99
my work-phone is \nmy other thing	0	1	work-phone	0
my x is theo@example.com\nmy other thing	0	1	x	1	user	x	theo@example.com	10	16
my x is 192.168.1.254\nmy other thing	0	1	x	1	user	x	192.168.1.254	10	15
my x is Theo\nmy other thing	0	1	x	1	user	x	Theo	10	99
my x is aa:bb:cc:dd:ee:ff\nmy other thing	0	1	x	1	user	x	aa:bb:cc:dd:ee:ff	10	16
my x is 2026-06-13\nmy other thing	0	1	x	1	user	x	2026-06-13	10	16
my x is fe80::1\nmy other thing	0	1	x	1	user	x	fe80::1	10	15
my x is a thing with spaces\nmy other thing	0	1	x	1	user	x	a thing with spaces	10	99
my x is \nmy other thing	0	1	x	0
my a very long attribute phrase that keeps going is theo@example.com\nmy other thing	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	theo@example.com	10	16
my a very long attribute phrase that keeps going is 192.168.1.254\nmy other thing	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	192.168.1.254	10	15
my a very long attribute phrase that keeps going is Theo\nmy other thing	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	Theo	10	99
my a very long attribute phrase that keeps going is aa:bb:cc:dd:ee:ff\nmy other thing	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	aa:bb:cc:dd:ee:ff	10	16
my a very long attribute phrase that keeps going is 2026-06-13\nmy other thing	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	2026-06-13	10	16
my a very long attribute phrase that keeps going is fe80::1\nmy other thing	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	fe80::1	10	15
my a very long attribute phrase that keeps going is a thing with spaces\nmy other thing	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	a thing with spaces	10	99
my a very long attribute phrase that keeps going is \nmy other thing	0	1	a very long	0
my  is theo@example.com\nmy other thing	0	1	is theo@example	0
my  is 192.168.1.254\nmy other thing	0	1	is 192	0
my  is Theo\nmy other thing	0	1	is Theo	0
my  is aa:bb:cc:dd:ee:ff\nmy other thing	0	1	is aa:bb:cc:dd:ee:ff	0
my  is 2026-06-13\nmy other thing	0	1	is 2026-06-13	0
my  is fe80::1\nmy other thing	0	1	is fe80::1	0
my  is a thing with spaces\nmy other thing	0	1	is a thing	0
my  is \nmy other thing	0	1	is	0
the army is big but my email is theo@example.com	0	1	email	1	user	email	theo@example.com	10	16
the army is big but my email is 192.168.1.254	0	1	email	1	user	email	192.168.1.254	10	15
the army is big but my email is Theo	0	1	email	1	user	email	Theo	10	99
the army is big but my email is aa:bb:cc:dd:ee:ff	0	1	email	1	user	email	aa:bb:cc:dd:ee:ff	10	16
the army is big but my email is 2026-06-13	0	1	email	1	user	email	2026-06-13	10	16
the army is big but my email is fe80::1	0	1	email	1	user	email	fe80::1	10	15
the army is big but my email is a thing with spaces	0	1	email	1	user	email	a thing with spaces	10	99
the army is big but my email is 	0	1	email	0
the army is big but my home ip is theo@example.com	0	1	home ip	1	user	home_ip	theo@example.com	10	16
the army is big but my home ip is 192.168.1.254	0	1	home ip	1	user	home_ip	192.168.1.254	10	15
the army is big but my home ip is Theo	0	1	home ip	1	user	home_ip	Theo	10	99
the army is big but my home ip is aa:bb:cc:dd:ee:ff	0	1	home ip	1	user	home_ip	aa:bb:cc:dd:ee:ff	10	16
the army is big but my home ip is 2026-06-13	0	1	home ip	1	user	home_ip	2026-06-13	10	16
the army is big but my home ip is fe80::1	0	1	home ip	1	user	home_ip	fe80::1	10	15
the army is big but my home ip is a thing with spaces	0	1	home ip	1	user	home_ip	a thing with spaces	10	99
the army is big but my home ip is 	0	1	home ip	0
the army is big but my name is theo@example.com	0	1	name	1	user	name	theo@example.com	10	16
the army is big but my name is 192.168.1.254	0	1	name	1	user	name	192.168.1.254	10	15
the army is big but my name is Theo	0	1	name	1	user	name	Theo	10	99
the army is big but my name is aa:bb:cc:dd:ee:ff	0	1	name	1	user	name	aa:bb:cc:dd:ee:ff	10	16
the army is big but my name is 2026-06-13	0	1	name	1	user	name	2026-06-13	10	16
the army is big but my name is fe80::1	0	1	name	1	user	name	fe80::1	10	15
the army is big but my name is a thing with spaces	0	1	name	1	user	name	a thing with spaces	10	99
the army is big but my name is 	0	1	name	0
the army is big but my favorite color is theo@example.com	0	1	favorite color	1	user	favorite_color	theo@example.com	10	16
the army is big but my favorite color is 192.168.1.254	0	1	favorite color	1	user	favorite_color	192.168.1.254	10	15
the army is big but my favorite color is Theo	0	1	favorite color	1	user	favorite_color	Theo	10	99
the army is big but my favorite color is aa:bb:cc:dd:ee:ff	0	1	favorite color	1	user	favorite_color	aa:bb:cc:dd:ee:ff	10	16
the army is big but my favorite color is 2026-06-13	0	1	favorite color	1	user	favorite_color	2026-06-13	10	16
the army is big but my favorite color is fe80::1	0	1	favorite color	1	user	favorite_color	fe80::1	10	15
the army is big but my favorite color is a thing with spaces	0	1	favorite color	1	user	favorite_color	a thing with spaces	10	99
the army is big but my favorite color is 	0	1	favorite color	0
the army is big but my HTTPServer is theo@example.com	0	1	HTTPServer	1	user	httpserver	theo@example.com	10	16
the army is big but my HTTPServer is 192.168.1.254	0	1	HTTPServer	1	user	httpserver	192.168.1.254	10	15
the army is big but my HTTPServer is Theo	0	1	HTTPServer	1	user	httpserver	Theo	10	99
the army is big but my HTTPServer is aa:bb:cc:dd:ee:ff	0	1	HTTPServer	1	user	httpserver	aa:bb:cc:dd:ee:ff	10	16
the army is big but my HTTPServer is 2026-06-13	0	1	HTTPServer	1	user	httpserver	2026-06-13	10	16
the army is big but my HTTPServer is fe80::1	0	1	HTTPServer	1	user	httpserver	fe80::1	10	15
the army is big but my HTTPServer is a thing with spaces	0	1	HTTPServer	1	user	httpserver	a thing with spaces	10	99
the army is big but my HTTPServer is 	0	1	HTTPServer	0
the army is big but my work-phone is theo@example.com	0	1	work-phone	1	user	work_phone	theo@example.com	10	16
the army is big but my work-phone is 192.168.1.254	0	1	work-phone	1	user	work_phone	192.168.1.254	10	15
the army is big but my work-phone is Theo	0	1	work-phone	1	user	work_phone	Theo	10	99
the army is big but my work-phone is aa:bb:cc:dd:ee:ff	0	1	work-phone	1	user	work_phone	aa:bb:cc:dd:ee:ff	10	16
the army is big but my work-phone is 2026-06-13	0	1	work-phone	1	user	work_phone	2026-06-13	10	16
the army is big but my work-phone is fe80::1	0	1	work-phone	1	user	work_phone	fe80::1	10	15
the army is big but my work-phone is a thing with spaces	0	1	work-phone	1	user	work_phone	a thing with spaces	10	99
the army is big but my work-phone is 	0	1	work-phone	0
the army is big but my x is theo@example.com	0	1	x	1	user	x	theo@example.com	10	16
the army is big but my x is 192.168.1.254	0	1	x	1	user	x	192.168.1.254	10	15
the army is big but my x is Theo	0	1	x	1	user	x	Theo	10	99
the army is big but my x is aa:bb:cc:dd:ee:ff	0	1	x	1	user	x	aa:bb:cc:dd:ee:ff	10	16
the army is big but my x is 2026-06-13	0	1	x	1	user	x	2026-06-13	10	16
the army is big but my x is fe80::1	0	1	x	1	user	x	fe80::1	10	15
the army is big but my x is a thing with spaces	0	1	x	1	user	x	a thing with spaces	10	99
the army is big but my x is 	0	1	x	0
the army is big but my a very long attribute phrase that keeps going is theo@example.com	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	theo@example.com	10	16
the army is big but my a very long attribute phrase that keeps going is 192.168.1.254	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	192.168.1.254	10	15
the army is big but my a very long attribute phrase that keeps going is Theo	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	Theo	10	99
the army is big but my a very long attribute phrase that keeps going is aa:bb:cc:dd:ee:ff	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	aa:bb:cc:dd:ee:ff	10	16
the army is big but my a very long attribute phrase that keeps going is 2026-06-13	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	2026-06-13	10	16
the army is big but my a very long attribute phrase that keeps going is fe80::1	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	fe80::1	10	15
the army is big but my a very long attribute phrase that keeps going is a thing with spaces	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	a thing with spaces	10	99
the army is big but my a very long attribute phrase that keeps going is 	0	1	a very long	0
the army is big but my  is theo@example.com	0	1	is theo@example	0
the army is big but my  is 192.168.1.254	0	1	is 192	0
the army is big but my  is Theo	0	1	is Theo	0
the army is big but my  is aa:bb:cc:dd:ee:ff	0	1	is aa:bb:cc:dd:ee:ff	0
the army is big but my  is 2026-06-13	0	1	is 2026-06-13	0
the army is big but my  is fe80::1	0	1	is fe80::1	0
the army is big but my  is a thing with spaces	0	1	is a thing	0
the army is big but my  is 	0	1	is	0
MY email IS theo@example.com	0	1	email	1	user	email	theo@example.com	10	16
MY email IS 192.168.1.254	0	1	email	1	user	email	192.168.1.254	10	15
MY email IS Theo	0	1	email	1	user	email	Theo	10	99
MY email IS aa:bb:cc:dd:ee:ff	0	1	email	1	user	email	aa:bb:cc:dd:ee:ff	10	16
MY email IS 2026-06-13	0	1	email	1	user	email	2026-06-13	10	16
MY email IS fe80::1	0	1	email	1	user	email	fe80::1	10	15
MY email IS a thing with spaces	0	1	email	1	user	email	a thing with spaces	10	99
MY email IS 	0	1	email	0
MY home ip IS theo@example.com	0	1	home ip	1	user	home_ip	theo@example.com	10	16
MY home ip IS 192.168.1.254	0	1	home ip	1	user	home_ip	192.168.1.254	10	15
MY home ip IS Theo	0	1	home ip	1	user	home_ip	Theo	10	99
MY home ip IS aa:bb:cc:dd:ee:ff	0	1	home ip	1	user	home_ip	aa:bb:cc:dd:ee:ff	10	16
MY home ip IS 2026-06-13	0	1	home ip	1	user	home_ip	2026-06-13	10	16
MY home ip IS fe80::1	0	1	home ip	1	user	home_ip	fe80::1	10	15
MY home ip IS a thing with spaces	0	1	home ip	1	user	home_ip	a thing with spaces	10	99
MY home ip IS 	0	1	home ip	0
MY name IS theo@example.com	0	1	name	1	user	name	theo@example.com	10	16
MY name IS 192.168.1.254	0	1	name	1	user	name	192.168.1.254	10	15
MY name IS Theo	0	1	name	1	user	name	Theo	10	99
MY name IS aa:bb:cc:dd:ee:ff	0	1	name	1	user	name	aa:bb:cc:dd:ee:ff	10	16
MY name IS 2026-06-13	0	1	name	1	user	name	2026-06-13	10	16
MY name IS fe80::1	0	1	name	1	user	name	fe80::1	10	15
MY name IS a thing with spaces	0	1	name	1	user	name	a thing with spaces	10	99
MY name IS 	0	1	name	0
MY favorite color IS theo@example.com	0	1	favorite color	1	user	favorite_color	theo@example.com	10	16
MY favorite color IS 192.168.1.254	0	1	favorite color	1	user	favorite_color	192.168.1.254	10	15
MY favorite color IS Theo	0	1	favorite color	1	user	favorite_color	Theo	10	99
MY favorite color IS aa:bb:cc:dd:ee:ff	0	1	favorite color	1	user	favorite_color	aa:bb:cc:dd:ee:ff	10	16
MY favorite color IS 2026-06-13	0	1	favorite color	1	user	favorite_color	2026-06-13	10	16
MY favorite color IS fe80::1	0	1	favorite color	1	user	favorite_color	fe80::1	10	15
MY favorite color IS a thing with spaces	0	1	favorite color	1	user	favorite_color	a thing with spaces	10	99
MY favorite color IS 	0	1	favorite color	0
MY HTTPServer IS theo@example.com	0	1	HTTPServer	1	user	httpserver	theo@example.com	10	16
MY HTTPServer IS 192.168.1.254	0	1	HTTPServer	1	user	httpserver	192.168.1.254	10	15
MY HTTPServer IS Theo	0	1	HTTPServer	1	user	httpserver	Theo	10	99
MY HTTPServer IS aa:bb:cc:dd:ee:ff	0	1	HTTPServer	1	user	httpserver	aa:bb:cc:dd:ee:ff	10	16
MY HTTPServer IS 2026-06-13	0	1	HTTPServer	1	user	httpserver	2026-06-13	10	16
MY HTTPServer IS fe80::1	0	1	HTTPServer	1	user	httpserver	fe80::1	10	15
MY HTTPServer IS a thing with spaces	0	1	HTTPServer	1	user	httpserver	a thing with spaces	10	99
MY HTTPServer IS 	0	1	HTTPServer	0
MY work-phone IS theo@example.com	0	1	work-phone	1	user	work_phone	theo@example.com	10	16
MY work-phone IS 192.168.1.254	0	1	work-phone	1	user	work_phone	192.168.1.254	10	15
MY work-phone IS Theo	0	1	work-phone	1	user	work_phone	Theo	10	99
MY work-phone IS aa:bb:cc:dd:ee:ff	0	1	work-phone	1	user	work_phone	aa:bb:cc:dd:ee:ff	10	16
MY work-phone IS 2026-06-13	0	1	work-phone	1	user	work_phone	2026-06-13	10	16
MY work-phone IS fe80::1	0	1	work-phone	1	user	work_phone	fe80::1	10	15
MY work-phone IS a thing with spaces	0	1	work-phone	1	user	work_phone	a thing with spaces	10	99
MY work-phone IS 	0	1	work-phone	0
MY x IS theo@example.com	0	1	x	1	user	x	theo@example.com	10	16
MY x IS 192.168.1.254	0	1	x	1	user	x	192.168.1.254	10	15
MY x IS Theo	0	1	x	1	user	x	Theo	10	99
MY x IS aa:bb:cc:dd:ee:ff	0	1	x	1	user	x	aa:bb:cc:dd:ee:ff	10	16
MY x IS 2026-06-13	0	1	x	1	user	x	2026-06-13	10	16
MY x IS fe80::1	0	1	x	1	user	x	fe80::1	10	15
MY x IS a thing with spaces	0	1	x	1	user	x	a thing with spaces	10	99
MY x IS 	0	1	x	0
MY a very long attribute phrase that keeps going IS theo@example.com	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	theo@example.com	10	16
MY a very long attribute phrase that keeps going IS 192.168.1.254	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	192.168.1.254	10	15
MY a very long attribute phrase that keeps going IS Theo	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	Theo	10	99
MY a very long attribute phrase that keeps going IS aa:bb:cc:dd:ee:ff	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	aa:bb:cc:dd:ee:ff	10	16
MY a very long attribute phrase that keeps going IS 2026-06-13	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	2026-06-13	10	16
MY a very long attribute phrase that keeps going IS fe80::1	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	fe80::1	10	15
MY a very long attribute phrase that keeps going IS a thing with spaces	0	1	a very long	1	user	a_very_long_attribute_phrase_that_keeps_going	a thing with spaces	10	99
MY a very long attribute phrase that keeps going IS 	0	1	a very long	0
MY  IS theo@example.com	0	1	IS theo@example	0
MY  IS 192.168.1.254	0	1	IS 192	0
MY  IS Theo	0	1	IS Theo	0
MY  IS aa:bb:cc:dd:ee:ff	0	1	IS aa:bb:cc:dd:ee:ff	0
MY  IS 2026-06-13	0	1	IS 2026-06-13	0
MY  IS fe80::1	0	1	IS fe80::1	0
MY  IS a thing with spaces	0	1	IS a thing	0
MY  IS 	0	1	IS	0
my email is theo@example.com. my city is Berlin.	0	1	email	2	user	email	theo@example.com	10	16	user	city	Berlin	10	99
my email is 192.168.1.254. my city is Berlin.	0	1	email	2	user	email	192.168.1.254	10	15	user	city	Berlin	10	99
my email is Theo. my city is Berlin.	0	1	email	2	user	email	Theo	10	99	user	city	Berlin	10	99
my email is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	email	2	user	email	aa:bb:cc:dd:ee:ff	10	16	user	city	Berlin	10	99
my email is 2026-06-13. my city is Berlin.	0	1	email	2	user	email	2026-06-13	10	16	user	city	Berlin	10	99
my email is fe80::1. my city is Berlin.	0	1	email	2	user	email	fe80::1	10	15	user	city	Berlin	10	99
my email is a thing with spaces. my city is Berlin.	0	1	email	2	user	email	a thing with spaces	10	99	user	city	Berlin	10	99
my email is . my city is Berlin.	0	1	email	1	user	city	Berlin	10	99
my home ip is theo@example.com. my city is Berlin.	0	1	home ip	2	user	home_ip	theo@example.com	10	16	user	city	Berlin	10	99
my home ip is 192.168.1.254. my city is Berlin.	0	1	home ip	2	user	home_ip	192.168.1.254	10	15	user	city	Berlin	10	99
my home ip is Theo. my city is Berlin.	0	1	home ip	2	user	home_ip	Theo	10	99	user	city	Berlin	10	99
my home ip is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	home ip	2	user	home_ip	aa:bb:cc:dd:ee:ff	10	16	user	city	Berlin	10	99
my home ip is 2026-06-13. my city is Berlin.	0	1	home ip	2	user	home_ip	2026-06-13	10	16	user	city	Berlin	10	99
my home ip is fe80::1. my city is Berlin.	0	1	home ip	2	user	home_ip	fe80::1	10	15	user	city	Berlin	10	99
my home ip is a thing with spaces. my city is Berlin.	0	1	home ip	2	user	home_ip	a thing with spaces	10	99	user	city	Berlin	10	99
my home ip is . my city is Berlin.	0	1	home ip	1	user	city	Berlin	10	99
my name is theo@example.com. my city is Berlin.	0	1	name	2	user	name	theo@example.com	10	16	user	city	Berlin	10	99
my name is 192.168.1.254. my city is Berlin.	0	1	name	2	user	name	192.168.1.254	10	15	user	city	Berlin	10	99
my name is Theo. my city is Berlin.	0	1	name	2	user	name	Theo	10	99	user	city	Berlin	10	99
my name is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	name	2	user	name	aa:bb:cc:dd:ee:ff	10	16	user	city	Berlin	10	99
my name is 2026-06-13. my city is Berlin.	0	1	name	2	user	name	2026-06-13	10	16	user	city	Berlin	10	99
my name is fe80::1. my city is Berlin.	0	1	name	2	user	name	fe80::1	10	15	user	city	Berlin	10	99
my name is a thing with spaces. my city is Berlin.	0	1	name	2	user	name	a thing with spaces	10	99	user	city	Berlin	10	99
my name is . my city is Berlin.	0	1	name	1	user	city	Berlin	10	99
my favorite color is theo@example.com. my city is Berlin.	0	1	favorite color	2	user	favorite_color	theo@example.com	10	16	user	city	Berlin	10	99
my favorite color is 192.168.1.254. my city is Berlin.	0	1	favorite color	2	user	favorite_color	192.168.1.254	10	15	user	city	Berlin	10	99
my favorite color is Theo. my city is Berlin.	0	1	favorite color	2	user	favorite_color	Theo	10	99	user	city	Berlin	10	99
my favorite color is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	favorite color	2	user	favorite_color	aa:bb:cc:dd:ee:ff	10	16	user	city	Berlin	10	99
my favorite color is 2026-06-13. my city is Berlin.	0	1	favorite color	2	user	favorite_color	2026-06-13	10	16	user	city	Berlin	10	99
my favorite color is fe80::1. my city is Berlin.	0	1	favorite color	2	user	favorite_color	fe80::1	10	15	user	city	Berlin	10	99
my favorite color is a thing with spaces. my city is Berlin.	0	1	favorite color	2	user	favorite_color	a thing with spaces	10	99	user	city	Berlin	10	99
my favorite color is . my city is Berlin.	0	1	favorite color	1	user	city	Berlin	10	99
my HTTPServer is theo@example.com. my city is Berlin.	0	1	HTTPServer	2	user	httpserver	theo@example.com	10	16	user	city	Berlin	10	99
my HTTPServer is 192.168.1.254. my city is Berlin.	0	1	HTTPServer	2	user	httpserver	192.168.1.254	10	15	user	city	Berlin	10	99
my HTTPServer is Theo. my city is Berlin.	0	1	HTTPServer	2	user	httpserver	Theo	10	99	user	city	Berlin	10	99
my HTTPServer is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	HTTPServer	2	user	httpserver	aa:bb:cc:dd:ee:ff	10	16	user	city	Berlin	10	99
my HTTPServer is 2026-06-13. my city is Berlin.	0	1	HTTPServer	2	user	httpserver	2026-06-13	10	16	user	city	Berlin	10	99
my HTTPServer is fe80::1. my city is Berlin.	0	1	HTTPServer	2	user	httpserver	fe80::1	10	15	user	city	Berlin	10	99
my HTTPServer is a thing with spaces. my city is Berlin.	0	1	HTTPServer	2	user	httpserver	a thing with spaces	10	99	user	city	Berlin	10	99
my HTTPServer is . my city is Berlin.	0	1	HTTPServer	1	user	city	Berlin	10	99
my work-phone is theo@example.com. my city is Berlin.	0	1	work-phone	2	user	work_phone	theo@example.com	10	16	user	city	Berlin	10	99
my work-phone is 192.168.1.254. my city is Berlin.	0	1	work-phone	2	user	work_phone	192.168.1.254	10	15	user	city	Berlin	10	99
my work-phone is Theo. my city is Berlin.	0	1	work-phone	2	user	work_phone	Theo	10	99	user	city	Berlin	10	99
my work-phone is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	work-phone	2	user	work_phone	aa:bb:cc:dd:ee:ff	10	16	user	city	Berlin	10	99
my work-phone is 2026-06-13. my city is Berlin.	0	1	work-phone	2	user	work_phone	2026-06-13	10	16	user	city	Berlin	10	99
my work-phone is fe80::1. my city is Berlin.	0	1	work-phone	2	user	work_phone	fe80::1	10	15	user	city	Berlin	10	99
my work-phone is a thing with spaces. my city is Berlin.	0	1	work-phone	2	user	work_phone	a thing with spaces	10	99	user	city	Berlin	10	99
my work-phone is . my city is Berlin.	0	1	work-phone	1	user	city	Berlin	10	99
my x is theo@example.com. my city is Berlin.	0	1	x	2	user	x	theo@example.com	10	16	user	city	Berlin	10	99
my x is 192.168.1.254. my city is Berlin.	0	1	x	2	user	x	192.168.1.254	10	15	user	city	Berlin	10	99
my x is Theo. my city is Berlin.	0	1	x	2	user	x	Theo	10	99	user	city	Berlin	10	99
my x is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	x	2	user	x	aa:bb:cc:dd:ee:ff	10	16	user	city	Berlin	10	99
my x is 2026-06-13. my city is Berlin.	0	1	x	2	user	x	2026-06-13	10	16	user	city	Berlin	10	99
my x is fe80::1. my city is Berlin.	0	1	x	2	user	x	fe80::1	10	15	user	city	Berlin	10	99
my x is a thing with spaces. my city is Berlin.	0	1	x	2	user	x	a thing with spaces	10	99	user	city	Berlin	10	99
my x is . my city is Berlin.	0	1	x	1	user	city	Berlin	10	99
my a very long attribute phrase that keeps going is theo@example.com. my city is Berlin.	0	1	a very long	2	user	a_very_long_attribute_phrase_that_keeps_going	theo@example.com	10	16	user	city	Berlin	10	99
my a very long attribute phrase that keeps going is 192.168.1.254. my city is Berlin.	0	1	a very long	2	user	a_very_long_attribute_phrase_that_keeps_going	192.168.1.254	10	15	user	city	Berlin	10	99
my a very long attribute phrase that keeps going is Theo. my city is Berlin.	0	1	a very long	2	user	a_very_long_attribute_phrase_that_keeps_going	Theo	10	99	user	city	Berlin	10	99
my a very long attribute phrase that keeps going is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	a very long	2	user	a_very_long_attribute_phrase_that_keeps_going	aa:bb:cc:dd:ee:ff	10	16	user	city	Berlin	10	99
my a very long attribute phrase that keeps going is 2026-06-13. my city is Berlin.	0	1	a very long	2	user	a_very_long_attribute_phrase_that_keeps_going	2026-06-13	10	16	user	city	Berlin	10	99
my a very long attribute phrase that keeps going is fe80::1. my city is Berlin.	0	1	a very long	2	user	a_very_long_attribute_phrase_that_keeps_going	fe80::1	10	15	user	city	Berlin	10	99
my a very long attribute phrase that keeps going is a thing with spaces. my city is Berlin.	0	1	a very long	2	user	a_very_long_attribute_phrase_that_keeps_going	a thing with spaces	10	99	user	city	Berlin	10	99
my a very long attribute phrase that keeps going is . my city is Berlin.	0	1	a very long	1	user	city	Berlin	10	99
my  is theo@example.com. my city is Berlin.	0	1	is theo@example	1	user	is_theo_example_com_my_city	Berlin	10	99
my  is 192.168.1.254. my city is Berlin.	0	1	is 192	1	user	is_192_168_1_254_my_city	Berlin	10	99
my  is Theo. my city is Berlin.	0	1	is Theo	1	user	is_theo_my_city	Berlin	10	99
my  is aa:bb:cc:dd:ee:ff. my city is Berlin.	0	1	is aa:bb:cc:dd:ee:ff	1	user	is_aa_bb_cc_dd_ee_ff_my_city	Berlin	10	99
my  is 2026-06-13. my city is Berlin.	0	1	is 2026-06-13	1	user	is_2026_06_13_my_city	Berlin	10	99
my  is fe80::1. my city is Berlin.	0	1	is fe80::1	1	user	is_fe80_1_my_city	Berlin	10	99
my  is a thing with spaces. my city is Berlin.	0	1	is a thing	1	user	is_a_thing_with_spaces_my_city	Berlin	10	99
my  is . my city is Berlin.	0	1	is	1	user	is_my_city	Berlin	10	99
forget my email	1	1	email	0
forget my email	1	1	email	0
forget my email	1	1	email	0
forget my email	1	1	email	0
forget my email	1	1	email	0
forget my email	1	1	email	0
forget my email	1	1	email	0
forget my email	1	1	email	0
forget my home ip	1	1	home ip	0
forget my home ip	1	1	home ip	0
forget my home ip	1	1	home ip	0
forget my home ip	1	1	home ip	0
forget my home ip	1	1	home ip	0
forget my home ip	1	1	home ip	0
forget my home ip	1	1	home ip	0
forget my home ip	1	1	home ip	0
forget my name	1	1	name	0
forget my name	1	1	name	0
forget my name	1	1	name	0
forget my name	1	1	name	0
forget my name	1	1	name	0
forget my name	1	1	name	0
forget my name	1	1	name	0
forget my name	1	1	name	0
forget my favorite color	1	1	favorite color	0
forget my favorite color	1	1	favorite color	0
forget my favorite color	1	1	favorite color	0
forget my favorite color	1	1	favorite color	0
forget my favorite color	1	1	favorite color	0
forget my favorite color	1	1	favorite color	0
forget my favorite color	1	1	favorite color	0
forget my favorite color	1	1	favorite color	0
forget my HTTPServer	1	1	HTTPServer	0
forget my HTTPServer	1	1	HTTPServer	0
forget my HTTPServer	1	1	HTTPServer	0
forget my HTTPServer	1	1	HTTPServer	0
forget my HTTPServer	1	1	HTTPServer	0
forget my HTTPServer	1	1	HTTPServer	0
forget my HTTPServer	1	1	HTTPServer	0
forget my HTTPServer	1	1	HTTPServer	0
